,评论id,评论者id,评论时间,评论者姓名,评论者IP归属地,评论者粉籍,评论内容,fan_cnt,like_cnt
708,5063841415430818,3177338051,2024-08-05 02:48:58,君如愿0509·陈丽君,来自北京,loyal_fans,很喜欢《浮生一白》，唱的很好听，早点休息，晚安宝宝。,1.2万,1
709,5063841656341790,7815757625,2024-08-05 02:49:55,摆烂糊涂鬼,来自浙江,loyal_fans,宝宝你没错！快点去睡觉！,26,1
710,5063843052782403,5286447981,2024-08-05 02:55:28,喵呜--陈丽君离我6公里,来自浙江,loyal_fans,君君你唱的真好听崽崽早点睡觉吧,102,1
711,5063857736779254,7726133924,2024-08-05 03:53:49,亲亲河边草h,来自广东,loyal_fans,你早点休息，不要看太多垃圾信息,1,1
712,5063857680678913,6459947300,2024-08-05 03:53:35,深国小星星,来自广东,,@陈丽君_点绛唇 姐姐你家粉丝好可怕啊真的很怕连累到你款追责呢粉丝要背没文化的锅就让她们背吧，怎么能把姐姐也拉下水呢，好可怕啊,91,1
713,5063841985593506,5919949705,2024-08-05 02:51:14,小魚7煲饭,来自贵州,loyal_fans,宝宝你没错，不要什么都往自己身上揽，我们成长了，也可以保护好你了，站在我身后，有我在,1806,1
714,5063857670979744,5979973669,2024-08-05 03:53:33,Bimisung-x,来自福建,loyal_fans,希望你别看这些,211,1
715,5063842302002331,7855978425,2024-08-05 02:52:29,轶个铁柱,来自黑龙江,loyal_fans,宝宝我好想哭啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,1
716,5063842317206090,6384568733,2024-08-05 02:52:33,爱junjun0509,来自河北,loyal_fans,我的公主晚安,27,1
717,5063842805319580,7922642551,2024-08-05 02:54:29,打击工作者,来自陕西,loyal_fans,宝宝你最棒,9,1
718,5063853602504895,6121894715,2024-08-05 03:37:23,需要国际歌,来自湖南,,偷歌贼陈丽君,18,1
719,5063836799336684,7327027159,2024-08-05 02:30:37,偷窥者第一百二十六号,来自浙江,loyal_fans,早点休息呀 今天晚上你没错,15,1
720,5063835079148770,7576952434,2024-08-05 02:23:47,君悦咏春,来自广东,loyal_fans,宝宝老师，你超棒的，好看又好听，爱你爱你，晚安。#陈丽君青年戏曲传播者#,1390,1
721,5063835175878729,2874992640,2024-08-05 02:24:09,鹊起Ava,来自陕西,loyal_fans,宝贝你早点休息呀，今天表现的特别特别好,421,1
722,5063834012222688,6294804087,2024-08-05 02:19:33,只喜你一个,来自浙江,loyal_fans,宝贝！！！你永远是最棒的,122,1
723,5063834845054314,7730730783,2024-08-05 02:22:51,眼高手低真可怕,来自江苏,loyal_fans,不是你的错，你没有问题，早点休息宝宝,4,1
724,5063834391283549,5290173558,2024-08-05 02:21:03,l_救世主v,来自四川,loyal_fans,特别棒，很好听,227,1
725,5063835168015197,7855496634,2024-08-05 02:24:08,飞儿飞啊飞_,来自浙江,loyal_fans,早点休息吧，你会越来越优秀的,40,1
726,5063853345604020,7925563953,2024-08-05 03:36:22,用户7925563953,来自云南,loyal_fans,"两耳不闻窗外事,偷得浮生半日闲，晚安😴",0,1
727,5063834957776789,5647215196,2024-08-05 02:23:18,于是抱着星星穿过抹茶海,来自福建,loyal_fans,宝宝…,774,1
728,5063835055293156,6054378354,2024-08-05 02:23:41,便利店上货,来自四川,loyal_fans,宝宝就是最棒的，好好休息，今天太棒了,164,1
729,5063834827490334,6204035219,2024-08-05 02:22:47,来看戏呀-,来自贵州,loyal_fans,快睡觉，乖！,10,1
730,5063834020610663,5207014089,2024-08-05 02:19:35,二二宝宝哟,来自广东,loyal_fans,君君唱得好好听！,645,1
731,5063834409108949,3154506030,2024-08-05 02:21:07,糖糖爱君君,来自安徽,loyal_fans,君宝好好休息，今天唱的真棒！,165,1
732,5063834753042181,5517444959,2024-08-05 02:22:29,想和陈丽君谈恋爱,来自安徽,loyal_fans,宝宝真是宰相肚里能撑船,12,1
733,5063835126072821,1952429305,2024-08-05 02:23:58,Ririvers,来自北京,loyal_fans,快睡！！！！！！！！！！！！！！！！！！！！！！,3315,1
734,5063835287553087,7004233789,2024-08-05 02:24:37,妹色物语,来自河南,loyal_fans,宝宝全世界最棒 早点休息别熬夜啦,1395,1
735,5063853438402877,7728693009,2024-08-05 03:36:43,用户7728693009,来自上海,loyal_fans,当你真诚谦逊的时候，有些人却会蹬鼻子上脸。你多么光彩照人，爱你的人就有多么心疼难受！你能去抱抱爱你的人吗？让他们告诉你，网络上真的有很多癫子，他们活在与我们不相通的另一个世界，而在我们的世界，你就是最好的！听你的话，我绝不会像他们一样疯言疯语，因为我要像你一样好。,0,1
736,5063835154646021,3584613115,2024-08-05 02:24:05,AI-clj,来自浙江,loyal_fans,宝宝  你早点休息,16,1
737,5063834132023553,2448160162,2024-08-05 02:20:01,-门耳君,来自浙江,loyal_fans,晚安,1.2万,1
738,5063850388882546,7587624653,2024-08-05 03:24:37,君如明月-我如星,来自辽宁,loyal_fans,周深粉丝滚出去！,36,1
739,5063835234601253,3584613115,2024-08-05 02:24:24,AI-clj,来自浙江,loyal_fans,宝宝你很棒哦，早点睡啊爱你哦,16,1
740,5063849383034952,2668164301,2024-08-05 03:20:36,Cynthia-昕酱,来自山东,loyal_fans,格局！佩服！君君当代大女主,7066,1
741,5063848656372433,5290173558,2024-08-05 03:17:44,l_救世主v,来自四川,loyal_fans,君君，本来这次成都之行是开心快乐的，对不起，还是让你受伤了是我们没有保护好你@陈丽君_点绛唇,227,1
742,5063834045778892,7401360478,2024-08-05 02:19:41,鼓鼓的根据,来自广东,loyal_fans,宝宝超棒！宝宝早点休息,78,1
743,5063848345731509,7909567193,2024-08-05 03:16:30,独立室内设计师-谭师,来自四川,loyal_fans,@周深工作室 @卡布叻_周深 能不能管下你粉丝,7133,1
744,5063834677282222,1504159491,2024-08-05 02:22:11,卢世琳,来自山东,loyal_fans,君君太好了！早点休息呀,1061,1
745,5063834660242172,6479225535,2024-08-05 02:22:07,Ko_reyoshi47,来自湖南,loyal_fans,姐姐你很棒的,1285,1
746,5064386396557385,6520870582,2024-08-06 14:54:31,小杨了羊,来自马来西亚,loyal_fans,老婆。。你说 狗狗的寿命为什么那么短,9,0
747,5064386412022511,7579089605,2024-08-06 14:54:35,失眠中的风子,来自浙江,,不要什么人都留在身边@陈丽君_点绛唇,4,0
748,5064397806373543,5497722242,2024-08-06 15:39:52,卡布_Mikori,来自广东,,好像人人都该你的，不“大度”的让你偷就是罪大恶极，您家可真让人高攀不起，毕竟随时可能进去，怕是高攀了都给自己搭进去，诚心祝再偷歌的人及其做错事还咬人的走狗早日户口独立包吃包住,2,0
749,5064397789598321,3934346834,2024-08-06 15:39:48,牧童骑黄牛-歌声,来自辽宁,,陈杰出，陈杰出！德艺双馨！,2,0
750,5064398068783264,6271320727,2024-08-06 15:40:54,星辰小雨皮卡皮卡丘,来自四川,loyal_fans,姐姐很好,3,0
751,5064390154127140,1713624897,2024-08-06 15:09:27,拓拓C,来自浙江,loyal_fans,君君不要对自己这么高要求，放松心态，一切都会好的,131,0
752,5064386391837949,3204786323,2024-08-06 14:54:30,Interesting_Cheung,来自福建,,别怕,326,0
753,5064386367199870,6728739093,2024-08-06 14:54:24,葡萄气泡没加糖,来自湖北,loyal_fans,小乖今天也很想你有好好吃饭好好睡觉吗,7,0
754,5064398106265838,7877939850,2024-08-06 15:41:03,浮生偷得半日梦,来自陕西,loyal_fans,君子坦荡荡，小人长戚戚,1,0
755,5063853142442441,2383738295,2024-08-05 03:35:34,让我整理下大脑,来自上海,loyal_fans,君君支持你,52,0
756,5064386245558525,7913372058,2024-08-06 14:53:54,愈也愉clj,来自内蒙古,loyal_fans,君君你最棒,1,0
757,5064398232879363,3934346834,2024-08-06 15:41:32,牧童骑黄牛-歌声,来自辽宁,,君君早该红了，让更多的人爱上传统戏剧！,2,0
758,5064398260933968,6271320727,2024-08-06 15:41:40,星辰小雨皮卡皮卡丘,来自四川,loyal_fans,君君好好的 别理外面那些,3,0
759,5064398266436773,7732944583,2024-08-06 15:41:41,宇宙的缘分ppt,来自海南,loyal_fans,相信你，支持你，木秀于林，风必摧之，世间纷纷扰扰真假难辨，但你说什么我便信什么，相信你的人品。,7,0
760,5064398333020337,5466302900,2024-08-06 15:41:57,纪云禾-明日边缘ing,来自辽宁,loyal_fans,别回黑子，,49,0
761,5064398217680964,5216136292,2024-08-06 15:41:30,夏至一路,来自广东,loyal_fans,君君超棒的，爱你😙支持你，我是乘风破浪入坑的，认识到不一样的你，你真的很可爱，很让人心疼@陈丽君_点绛唇,118,0
762,5064397447237237,3934346834,2024-08-06 15:38:26,牧童骑黄牛-歌声,来自辽宁,,为了君君，我重新点开了微博。,2,0
763,5064397661411190,7502192452,2024-08-06 15:39:17,山野有灯雾里归舟,来自湖北,loyal_fans,君君这两年的出圈不可否认的是让很多不懂越剧，甚至没有听过越剧的人愿意静下心来走进越剧走进剧场，做到了传统文化的传播。可随之而来了也有很多莫名其妙的恶意，看到一句恶评受到的影响是十句很棒都平复不了的，我一个局外人看到这些尚会难过，何况处于风波中心的人呢，她又是一个有点小较真的女孩儿,0,0
764,5064397611600427,7893956807,2024-08-06 15:39:05,平凡人间_,来自贵州,loyal_fans,@陈丽君_点绛唇 千万不要和猪打架，你只会弄得一身脏，而猪却很快乐。,0,0
765,5064396550441051,3934346834,2024-08-06 15:34:52,牧童骑黄牛-歌声,来自辽宁,,因为此事，彻底成为星辰！支持你！,2,0
766,5064396573509860,1799888933,2024-08-06 15:34:58,碰啥啥坏君,来自黑龙江,,还黑子你配有黑子吗,143,0
767,5064396643241253,1799888933,2024-08-06 15:35:14,碰啥啥坏君,来自黑龙江,,偷歌贼,143,0
768,5064396831202275,1785005365,2024-08-06 15:35:59,Yu-Wing,来自广东,loyal_fans,借 MJ 师姐一句话和君君共勉：“不用害怕，不用担心，反正乘风破浪而来，海平面总有会平静的时候。”,252,0
769,5064396998448507,7936236567,2024-08-06 15:36:39,ai君-鸿,来自内蒙古,loyal_fans,被咬了，得打狂犬疫苗，好好休息,1,0
770,5064397080759017,1799888933,2024-08-06 15:36:59,碰啥啥坏君,来自黑龙江,,宝宝,143,0
771,5064397118507476,7868012247,2024-08-06 15:37:08,深海的星z,来自山东,,偷歌还上瘾了，颠倒黑白你们家是会的，明明知道光亮却要模糊原创还说无所谓了，我们维护却又要被你们骂，你们一边道歉一边骂这叫做有诚意吗？谁能🍵的过你们,2,0
772,5064397160450703,6002843572,2024-08-06 15:37:18,_与君同行_,来自安徽,loyal_fans,#陈丽君浮生一白# 君宝，下午好，我爱你,489,0
773,5064397174609257,6663219433,2024-08-06 15:37:21,深深向光,来自安徽,,讲到德艺双馨，想起第一次听张火丁，是在家里加班，突然听到电视上唱到“忙把梅香低声叫”这一句，一下子放下鼠标，就那样楞在那里听完了春秋亭！在那以前，是以为这辈子都不会喜欢戏曲的！陈老师，咱们好好唱好咱们的戏曲，争取用艺术感染和留住每一个观众好吗？不需要现在这样做的呀。,35,0
774,5064397196626655,5559879987,2024-08-06 15:37:26,橙橙星星--1,来自山东,loyal_fans,宝宝爱你宝宝爱你😘,539,0
775,5064397325599953,5974931439,2024-08-06 15:37:57,用户5974931439,来自新疆,,永远支持君君,3,0
776,5064397380912293,6148962181,2024-08-06 15:38:09,君君的豌豆公主,来自四川,loyal_fans,宝宝。我们听你的 向前走，莫停留,83,0
777,5063853124091950,5873530140,2024-08-05 03:35:28,Amo丶初心,来自广西,loyal_fans,//@大土豆你个破忒头_:宝宝唱的真好 快点休息,1,0
778,5064398389381719,2793584263,2024-08-06 15:42:11,是炸毛的修勾,来自辽宁,loyal_fans,啊啊啊啊啊啊啊宝宝爱死你了,1217,0
779,5064397502550653,2543705800,2024-08-06 15:38:39,咚咚_Mi,来自重庆,loyal_fans,君君，你是最棒的,118,0
780,5064386424866637,1660080284,2024-08-06 14:54:38,n1ce-Y,来自湖北,loyal_fans,相信梦想是价值的源泉，相信眼光决定未来的一切，相信成功的信念比成功本身更重要，相信人生有挫折没有失败，相信生命的质量来自决不妥协的信念。,157,0
781,5064397505956976,1016492437,2024-08-06 15:38:40,行仙何道,来自上海,loyal_fans,矮东瓜的粉丝到底是群什么样的货色？从他们的言行中就可以得出这样一个结论，没文化，没知识，没素质，只会污蔑他人象狗一样狂吠的东西。这伙人结伴来这里，污秽环境，挑衅良知，尤其挑头的那个叫什么在我心里掌灯的鼠辈.我看，这是黑心掌鬼灯吧！恶心至极！,433,0
782,5064386194441136,6088579238,2024-08-06 14:53:42,樱花翩翩ying,来自福建,loyal_fans,君君，好好休息，不要去看这些，饭圈的常态，你不是老和我们说要莫回头往前走吗？不过这条路会很难很难，你不要难过，不要悲伤，更不要害怕，我们都穿上了铠甲站在你身边[感谢][感谢][感谢],25,0
783,5064399112375174,6663219433,2024-08-06 15:45:03,深深向光,来自安徽,,陈丽君老师您好！您出声回应，这个行为本身就是一件让人玩味的事情吧。现在叫娱乐圈，以前叫唱戏不怕台高，看来陈丽君老师您更懂这个呀。陈丽君老师，还是很喜欢越剧的，您多读读书，尤其是多读读史，好不好？期待您进步。,35,0
784,5064398443905936,2793584263,2024-08-06 15:42:24,是炸毛的修勾,来自辽宁,loyal_fans,陈丽君咋这么可爱又好看,1217,0
785,5064400493349193,6488595235,2024-08-06 15:50:32,最棒滴鸭鸭,来自江苏,loyal_fans,《浮生一白》超级好听！！！,0,0
786,5064400159380161,3170546310,2024-08-06 15:49:13,找回博客KL,来自河南,,君君，好孩子，你没有错，也不用为这种小事搅乱了心情，这些依然是你成长成熟必须要有的经历，而且，很快就会过去。不必烦恼，我们都明白这真的没什么大不了～时间而已。总之，照顾好自己！,1,0
787,5064386047643290,5647215196,2024-08-06 14:53:08,于是抱着星星穿过抹茶海,来自福建,loyal_fans,宝宝，想你,1678,0
788,5063853178357010,6515410647,2024-08-05 03:35:42,92四四59,来自江苏,loyal_fans,//@菜林卷_DJC:乖宝，你没有错！不用什么都自己扛！！星辰已经成长了！也可以保护你了！哪怕就一次，你就站在我们身后吧！,124,0
789,5064400195553865,6394747394,2024-08-06 15:49:21,l你只管努力l,来自江苏,loyal_fans,望咱粉丝们理智，君君已做出回应，就不要再做过多口舌之争，越是争论越是发酵的厉害，对君君不好。“君子坦荡荡，小人常戚戚”。人红是非多，这将是常态，别让我们的一时口快，成为别人攻击君君的武器。,0,0
790,5063853195658021,7914967882,2024-08-05 03:35:46,Lovefor_HH,来自广东,loyal_fans,要睡觉了宝，睡个好觉，啥也别想，爱你,7,0
791,5064400321380372,3934346834,2024-08-06 15:49:50,牧童骑黄牛-歌声,来自辽宁,,君君，好好唱戏，就是爱听！浮生一白非常棒！一遍一遍听！,2,0
792,5064400335799183,7844050919,2024-08-06 15:49:54,用户7844050919,来自新疆,,姐姐俺们在，支持你,0,0
793,5063853211911565,5873530140,2024-08-05 03:35:50,Amo丶初心,来自广西,loyal_fans,//@搅碎一池星月--:宝宝。你是最棒的,1,0
794,5064400345500336,1056676737,2024-08-06 15:49:57,Clj_君子坦荡荡,来自河南,loyal_fans,君君不怕，君君抱抱，君君加油‼️,16,0
795,5064385443403254,5559468693,2024-08-06 14:50:44,热拿铁呀,来自北京,loyal_fans,#陈丽君 浮生一白#,0,0
796,5064400476050643,7915190284,2024-08-06 15:50:28,用户7915190284,来自江苏,loyal_fans,真正的戏腔真好听，有韵味，反复循环中,1,0
797,5064400505411109,7200439263,2024-08-06 15:50:35,用户7200439263,来自湖北,loyal_fans,最好的君君。最好的浮生一白。好好休息。好好吃饭。,2,0
798,5064398571307206,7286723514,2024-08-06 15:42:53,阿容容椰,来自浙江,loyal_fans,🥹🥹优秀！！好听！！#陈丽君# #陈丽君浮生一白#,39,0
799,5063853228949570,7395745566,2024-08-05 03:35:53,江之永矣-不可方思,来自新疆,loyal_fans,一路走来何其艰难啊,5,0
800,5063853236814504,7450803095,2024-08-05 03:35:56,可口可乐不加冰233,来自山西,loyal_fans,两位都是很好的人，君君是个善良真诚热爱越剧的人，一直以来靠自己努力及老师朋友们的帮助走到今天。她比我们任何人都尊重老师们的劳动成果！若有疏忽，谢谢提醒下次一定会更认真仔细。可以不喜欢，但请不要伤害她！喜欢宝贝的《浮生一白》，君君加油，永远快乐@陈丽君_点绛唇,5,0
